time	V(p001)
	1.796269e+003	9.850126e+001
	1.796269e+003	9.850127e+001
	1.796270e+003	9.850127e+001
	1.796270e+003	9.850127e+001
	1.796271e+003	9.850129e+001
	1.796272e+003	9.850130e+001
	1.796276e+003	9.850137e+001
	1.796277e+003	9.850138e+001
	1.796281e+003	9.850143e+001
	1.796466e+003	9.850406e+001
	1.796473e+003	9.850417e+001
	1.796505e+003	9.850462e+001
	1.796505e+003	9.850462e+001
	1.796506e+003	9.850462e+001
	1.796506e+003	9.850463e+001
	1.796506e+003	9.850463e+001
	1.796506e+003	9.850463e+001
	1.796506e+003	9.850463e+001
	1.796506e+003	9.850464e+001
	1.796507e+003	9.850465e+001
	1.796511e+003	9.850470e+001
	1.796512e+003	9.850471e+001
	1.796514e+003	9.850475e+001
	1.796515e+003	9.850475e+001
	1.796518e+003	9.850481e+001
	1.796526e+003	9.850492e+001
	1.796534e+003	9.850503e+001
	1.796542e+003	9.850514e+001
	1.796550e+003	9.850525e+001
	1.796558e+003	9.850536e+001
	1.796566e+003	9.850548e+001
	1.796573e+003	9.850559e+001
	1.796575e+003	9.850561e+001
	1.796576e+003	9.850562e+001
	1.796577e+003	9.850564e+001
	1.796579e+003	9.850568e+001
	1.796604e+003	9.850603e+001
	1.796606e+003	9.850604e+001
	1.796607e+003	9.850606e+001
	1.796607e+003	9.850607e+001
	1.796608e+003	9.850608e+001
	1.796609e+003	9.850610e+001
	1.796610e+003	9.850611e+001
	1.796611e+003	9.850612e+001
	1.796612e+003	9.850613e+001
	1.796612e+003	9.850614e+001
	1.796617e+003	9.850622e+001
	1.796632e+003	9.850642e+001
	1.796633e+003	9.850644e+001
	1.796637e+003	9.850650e+001
	1.796649e+003	9.850666e+001
	1.796684e+003	9.850716e+001
	1.796758e+003	9.850821e+001
	1.796759e+003	9.850823e+001
	1.796762e+003	9.850827e+001
	1.796764e+003	9.850829e+001
	1.796815e+003	9.850902e+001
	1.796830e+003	9.850923e+001
	1.796857e+003	9.850962e+001
	1.796866e+003	9.850975e+001
	1.796927e+003	9.851062e+001
	1.796984e+003	9.851141e+001
	1.797104e+003	9.851312e+001
	1.797221e+003	9.851479e+001
	1.797224e+003	9.851483e+001
	1.797227e+003	9.851487e+001
	1.797229e+003	9.851490e+001
	1.797232e+003	9.851494e+001
	1.797235e+003	9.851498e+001
	1.797237e+003	9.851502e+001
	1.797240e+003	9.851505e+001
	1.797290e+003	9.851576e+001
	1.797304e+003	9.851596e+001
	1.797339e+003	9.851646e+001
	1.797390e+003	9.851718e+001
	1.797393e+003	9.851723e+001
	1.797394e+003	9.851724e+001
	1.797395e+003	9.851725e+001
	1.797395e+003	9.851726e+001
	1.797397e+003	9.851727e+001
	1.797414e+003	9.851752e+001
	1.797513e+003	9.851892e+001
	1.797540e+003	9.851932e+001
	1.797555e+003	9.851952e+001
	1.797556e+003	9.851954e+001
	1.797557e+003	9.851955e+001
	1.797561e+003	9.851962e+001
	1.797620e+003	9.852045e+001
	1.797622e+003	9.852047e+001
	1.797622e+003	9.852047e+001
	1.797622e+003	9.852048e+001
	1.797623e+003	9.852048e+001
	1.797623e+003	9.852048e+001
	1.797623e+003	9.852048e+001
	1.797623e+003	9.852048e+001
	1.797623e+003	9.852048e+001
	1.797623e+003	9.852049e+001
	1.797623e+003	9.852049e+001
	1.797623e+003	9.852049e+001
	1.797624e+003	9.852050e+001
	1.797624e+003	9.852051e+001
	1.797625e+003	9.852052e+001
	1.797625e+003	9.852052e+001
	1.797627e+003	9.852055e+001
	1.797628e+003	9.852055e+001
	1.797628e+003	9.852055e+001
	1.797628e+003	9.852056e+001
	1.797628e+003	9.852056e+001
	1.797628e+003	9.852056e+001
	1.797629e+003	9.852057e+001
	1.797629e+003	9.852058e+001
	1.797629e+003	9.852058e+001
	1.797630e+003	9.852058e+001
	1.797630e+003	9.852058e+001
	1.797630e+003	9.852058e+001
	1.797630e+003	9.852059e+001
	1.797630e+003	9.852059e+001
	1.797630e+003	9.852059e+001
	1.797630e+003	9.852059e+001
	1.797631e+003	9.852060e+001
	1.797633e+003	9.852062e+001
	1.797635e+003	9.852066e+001
	1.797640e+003	9.852073e+001
	1.797698e+003	9.852155e+001
	1.797716e+003	9.852181e+001
	1.797846e+003	9.852366e+001
	1.797916e+003	9.852465e+001
	1.797930e+003	9.852484e+001
	1.797931e+003	9.852486e+001
	1.797932e+003	9.852488e+001
	1.797933e+003	9.852488e+001
	1.797933e+003	9.852489e+001
	1.797933e+003	9.852489e+001
	1.797934e+003	9.852490e+001
	1.797934e+003	9.852490e+001
	1.797935e+003	9.852491e+001
	1.797935e+003	9.852492e+001
	1.797936e+003	9.852493e+001
	1.797937e+003	9.852494e+001
	1.797937e+003	9.852495e+001
	1.797939e+003	9.852496e+001
	1.797942e+003	9.852501e+001
	1.797945e+003	9.852506e+001
	1.797999e+003	9.852583e+001
	1.798013e+003	9.852602e+001
	1.798058e+003	9.852666e+001
	1.798077e+003	9.852692e+001
	1.798107e+003	9.852735e+001
	1.798118e+003	9.852751e+001
	1.798155e+003	9.852804e+001
	1.798179e+003	9.852837e+001
	1.798239e+003	9.852922e+001
	1.798242e+003	9.852927e+001
	1.798244e+003	9.852930e+001
	1.798245e+003	9.852931e+001
	1.798246e+003	9.852932e+001
	1.798246e+003	9.852933e+001
	1.798247e+003	9.852934e+001
	1.798250e+003	9.852938e+001
	1.798316e+003	9.853032e+001
	1.798344e+003	9.853071e+001
	1.798357e+003	9.853091e+001
	1.798374e+003	9.853114e+001
	1.798392e+003	9.853140e+001
	1.798400e+003	9.853151e+001
	1.798489e+003	9.853277e+001
	1.798490e+003	9.853278e+001
	1.798490e+003	9.853279e+001
	1.798491e+003	9.853280e+001
	1.798492e+003	9.853281e+001
	1.798495e+003	9.853285e+001
	1.798520e+003	9.853320e+001
	1.798531e+003	9.853336e+001
	1.798534e+003	9.853341e+001
	1.798535e+003	9.853342e+001
	1.798567e+003	9.853387e+001
	1.798706e+003	9.853584e+001
	1.798783e+003	9.853694e+001
	1.798813e+003	9.853737e+001
	1.798882e+003	9.853835e+001
	1.798883e+003	9.853836e+001
	1.798884e+003	9.853838e+001
	1.798888e+003	9.853843e+001
	1.798890e+003	9.853845e+001
	1.798907e+003	9.853870e+001
	1.798939e+003	9.853915e+001
	1.798940e+003	9.853915e+001
	1.798943e+003	9.853921e+001
	1.798960e+003	9.853944e+001
	1.798962e+003	9.853947e+001
	1.799071e+003	9.854102e+001
	1.799085e+003	9.854121e+001
	1.799089e+003	9.854128e+001
	1.799090e+003	9.854129e+001
	1.799098e+003	9.854140e+001
	1.799138e+003	9.854196e+001
	1.799139e+003	9.854198e+001
	1.799140e+003	9.854200e+001
	1.799141e+003	9.854201e+001
	1.799141e+003	9.854202e+001
	1.799142e+003	9.854203e+001
	1.799143e+003	9.854203e+001
	1.799143e+003	9.854204e+001
	1.799144e+003	9.854205e+001
	1.799145e+003	9.854206e+001
	1.799210e+003	9.854298e+001
	1.799213e+003	9.854303e+001
	1.799229e+003	9.854327e+001
	1.799238e+003	9.854339e+001
	1.799292e+003	9.854415e+001
	1.799376e+003	9.854533e+001
	1.799380e+003	9.854539e+001
	1.799381e+003	9.854542e+001
	1.799398e+003	9.854565e+001
	1.799450e+003	9.854639e+001
	1.799459e+003	9.854652e+001
	1.799461e+003	9.854654e+001
	1.799461e+003	9.854654e+001
	1.799461e+003	9.854655e+001
	1.799462e+003	9.854655e+001
	1.799462e+003	9.854656e+001
	1.799462e+003	9.854656e+001
	1.799463e+003	9.854657e+001
	1.799463e+003	9.854657e+001
	1.799474e+003	9.854673e+001
	1.799519e+003	9.854736e+001
	1.799520e+003	9.854738e+001
	1.799524e+003	9.854743e+001
	1.799529e+003	9.854750e+001
	1.799638e+003	9.854904e+001
	1.799675e+003	9.854958e+001
	1.799804e+003	9.855140e+001
	1.799804e+003	9.855140e+001
	1.799805e+003	9.855141e+001
	1.799805e+003	9.855141e+001
	1.799805e+003	9.855142e+001
	1.799806e+003	9.855142e+001
	1.799806e+003	9.855143e+001
	1.799806e+003	9.855143e+001
	1.799806e+003	9.855144e+001
	1.799808e+003	9.855146e+001
	1.799811e+003	9.855150e+001
	1.799846e+003	9.855199e+001
	1.799847e+003	9.855202e+001
	1.799849e+003	9.855204e+001
	1.799877e+003	9.855243e+001
	1.799878e+003	9.855245e+001
	1.799879e+003	9.855246e+001
	1.799880e+003	9.855248e+001
	1.799883e+003	9.855251e+001
	1.799968e+003	9.855372e+001
	1.799978e+003	9.855386e+001
	1.799979e+003	9.855389e+001
	1.799980e+003	9.855389e+001
	1.799980e+003	9.855390e+001
	1.799982e+003	9.855392e+001
	1.799984e+003	9.855396e+001
	1.800058e+003	9.855499e+001
	1.800060e+003	9.855502e+001
	1.800060e+003	9.855502e+001
	1.800061e+003	9.855505e+001
	1.800064e+003	9.855508e+001
	1.800110e+003	9.855573e+001
	1.800115e+003	9.855579e+001
	1.800191e+003	9.855688e+001
	1.800300e+003	9.855842e+001
	1.800313e+003	9.855861e+001
	1.800327e+003	9.855881e+001
	1.800361e+003	9.855928e+001
	1.800387e+003	9.855965e+001
	1.800390e+003	9.855968e+001
	1.800435e+003	9.856033e+001
	1.800535e+003	9.856174e+001
	1.800612e+003	9.856284e+001
	1.800613e+003	9.856285e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856286e+001
	1.800614e+003	9.856287e+001
	1.800614e+003	9.856287e+001
	1.800614e+003	9.856287e+001
	1.800615e+003	9.856288e+001
	1.800616e+003	9.856290e+001
	1.800635e+003	9.856316e+001
	1.800642e+003	9.856327e+001
	1.800721e+003	9.856438e+001
	1.800735e+003	9.856458e+001
	1.800760e+003	9.856493e+001
	1.800770e+003	9.856507e+001
	1.800771e+003	9.856509e+001
	1.800772e+003	9.856510e+001
	1.800773e+003	9.856512e+001
	1.800776e+003	9.856516e+001
	1.800875e+003	9.856655e+001
	1.800881e+003	9.856664e+001
	1.800882e+003	9.856665e+001
	1.800886e+003	9.856670e+001
	1.800902e+003	9.856693e+001
	1.800905e+003	9.856698e+001
	1.800914e+003	9.856710e+001
	1.800947e+003	9.856757e+001
	1.800948e+003	9.856759e+001
	1.800956e+003	9.856770e+001
	1.801026e+003	9.856869e+001
	1.801030e+003	9.856874e+001
	1.801034e+003	9.856880e+001
	1.801038e+003	9.856886e+001
	1.801042e+003	9.856891e+001
	1.801046e+003	9.856897e+001
	1.801050e+003	9.856903e+001
	1.801054e+003	9.856909e+001
	1.801094e+003	9.856966e+001
	1.801108e+003	9.856985e+001
	1.801113e+003	9.856992e+001
	1.801332e+003	9.857301e+001
	1.801368e+003	9.857353e+001
	1.801519e+003	9.857567e+001
	1.801657e+003	9.857761e+001
	1.801667e+003	9.857775e+001
	1.801668e+003	9.857777e+001
	1.801669e+003	9.857778e+001
	1.801670e+003	9.857780e+001
	1.801671e+003	9.857780e+001
	1.801671e+003	9.857780e+001
	1.801671e+003	9.857780e+001
	1.801671e+003	9.857780e+001
	1.801671e+003	9.857780e+001
	1.801671e+003	9.857781e+001
	1.801671e+003	9.857781e+001
	1.801672e+003	9.857782e+001
	1.801673e+003	9.857784e+001
	1.801674e+003	9.857785e+001
	1.801678e+003	9.857790e+001
	1.801850e+003	9.858035e+001
	1.801860e+003	9.858048e+001
	1.801862e+003	9.858051e+001
	1.801862e+003	9.858051e+001
	1.801863e+003	9.858051e+001
	1.801863e+003	9.858052e+001
	1.801863e+003	9.858052e+001
	1.801864e+003	9.858053e+001
	1.801865e+003	9.858055e+001
	1.801866e+003	9.858057e+001
	1.801867e+003	9.858058e+001
	1.801870e+003	9.858061e+001
	1.801882e+003	9.858079e+001
	1.801895e+003	9.858097e+001
	1.801908e+003	9.858116e+001
	1.801920e+003	9.858134e+001
	1.801933e+003	9.858151e+001
	1.801946e+003	9.858169e+001
	1.801958e+003	9.858187e+001
	1.801959e+003	9.858188e+001
	1.801959e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858189e+001
	1.801960e+003	9.858190e+001
	1.801961e+003	9.858191e+001
	1.801962e+003	9.858192e+001
	1.802000e+003	9.858246e+001
	1.802022e+003	9.858277e+001
	1.802067e+003	9.858341e+001
	1.802112e+003	9.858404e+001
	1.802115e+003	9.858409e+001
	1.802124e+003	9.858421e+001
	1.802132e+003	9.858432e+001
	1.802139e+003	9.858443e+001
	1.802147e+003	9.858454e+001
	1.802155e+003	9.858465e+001
	1.802163e+003	9.858476e+001
	1.802170e+003	9.858486e+001
	1.802178e+003	9.858497e+001
	1.802208e+003	9.858540e+001
	1.802209e+003	9.858542e+001
	1.802210e+003	9.858542e+001
	1.802210e+003	9.858543e+001
	1.802211e+003	9.858543e+001
	1.802214e+003	9.858549e+001
	1.802233e+003	9.858575e+001
	1.802235e+003	9.858578e+001
	1.802252e+003	9.858602e+001
	1.802452e+003	9.858885e+001
	1.802466e+003	9.858904e+001
	1.802477e+003	9.858920e+001
	1.802486e+003	9.858932e+001
	1.802488e+003	9.858936e+001
	1.802489e+003	9.858936e+001
	1.802489e+003	9.858936e+001
	1.802489e+003	9.858937e+001
	1.802490e+003	9.858938e+001
	1.802491e+003	9.858939e+001
	1.802494e+003	9.858943e+001
	1.802499e+003	9.858950e+001
	1.802507e+003	9.858962e+001
	1.802515e+003	9.858974e+001
	1.802524e+003	9.858986e+001
	1.802532e+003	9.858998e+001
	1.802541e+003	9.859010e+001
	1.802549e+003	9.859022e+001
	1.802557e+003	9.859033e+001
	1.802586e+003	9.859074e+001
	1.802675e+003	9.859199e+001
	1.802794e+003	9.859367e+001
	1.802795e+003	9.859368e+001
	1.802795e+003	9.859369e+001
	1.802796e+003	9.859370e+001
	1.802797e+003	9.859371e+001
	1.802800e+003	9.859375e+001
	1.802815e+003	9.859396e+001
	1.802837e+003	9.859428e+001
	1.802862e+003	9.859464e+001
	1.802932e+003	9.859562e+001
	1.802936e+003	9.859567e+001
	1.802971e+003	9.859617e+001
	1.803005e+003	9.859665e+001
	1.803006e+003	9.859666e+001
	1.803006e+003	9.859666e+001
	1.803007e+003	9.859669e+001
	1.803010e+003	9.859672e+001
	1.803015e+003	9.859679e+001
	1.803046e+003	9.859723e+001
	1.803057e+003	9.859739e+001
	1.803058e+003	9.859740e+001
	1.803059e+003	9.859740e+001
	1.803059e+003	9.859741e+001
	1.803060e+003	9.859743e+001
	1.803063e+003	9.859747e+001
	1.803079e+003	9.859769e+001
	1.803091e+003	9.859786e+001
	1.803091e+003	9.859787e+001
	1.803092e+003	9.859787e+001
	1.803092e+003	9.859787e+001
	1.803092e+003	9.859788e+001
	1.803093e+003	9.859789e+001
	1.803093e+003	9.859789e+001
	1.803093e+003	9.859790e+001
	1.803094e+003	9.859790e+001
	1.803094e+003	9.859791e+001
	1.803096e+003	9.859793e+001
	1.803154e+003	9.859875e+001
	1.803162e+003	9.859886e+001
	1.803232e+003	9.859985e+001
	1.803273e+003	9.860043e+001
	1.803276e+003	9.860048e+001
	1.803280e+003	9.860053e+001
	1.803295e+003	9.860074e+001
	1.803315e+003	9.860102e+001
	1.803317e+003	9.860104e+001
	1.803317e+003	9.860106e+001
	1.803318e+003	9.860107e+001
	1.803321e+003	9.860110e+001
	1.803345e+003	9.860144e+001
	1.803386e+003	9.860203e+001
	1.803423e+003	9.860255e+001
	1.803497e+003	9.860358e+001
	1.803498e+003	9.860361e+001
	1.803500e+003	9.860364e+001
	1.803507e+003	9.860374e+001
	1.803547e+003	9.860430e+001
	1.803551e+003	9.860435e+001
	1.803566e+003	9.860457e+001
	1.803697e+003	9.860642e+001
	1.803700e+003	9.860645e+001
	1.803701e+003	9.860647e+001
	1.803705e+003	9.860653e+001
	1.803715e+003	9.860667e+001
	1.803719e+003	9.860672e+001
	1.803744e+003	9.860707e+001
	1.803835e+003	9.860836e+001
	1.803846e+003	9.860851e+001
	1.803871e+003	9.860887e+001
	1.803885e+003	9.860906e+001
	1.804039e+003	9.861123e+001
	1.804040e+003	9.861125e+001
	1.804040e+003	9.861125e+001
	1.804040e+003	9.861125e+001
	1.804040e+003	9.861126e+001
	1.804041e+003	9.861126e+001
	1.804041e+003	9.861127e+001
	1.804043e+003	9.861129e+001
	1.804043e+003	9.861129e+001
	1.804044e+003	9.861130e+001
	1.804045e+003	9.861132e+001
	1.804047e+003	9.861135e+001
	1.804194e+003	9.861341e+001
	1.804205e+003	9.861358e+001
	1.804244e+003	9.861413e+001
	1.804246e+003	9.861415e+001
	1.804246e+003	9.861416e+001
	1.804248e+003	9.861417e+001
	1.804252e+003	9.861423e+001
	1.804259e+003	9.861434e+001
	1.804311e+003	9.861507e+001
	1.804332e+003	9.861536e+001
	1.804357e+003	9.861572e+001
	1.804388e+003	9.861616e+001
	1.804399e+003	9.861632e+001
	1.804453e+003	9.861707e+001
	1.804474e+003	9.861738e+001
	1.804482e+003	9.861748e+001
	1.804484e+003	9.861750e+001
	1.804484e+003	9.861752e+001
	1.804485e+003	9.861752e+001
	1.804485e+003	9.861752e+001
	1.804486e+003	9.861755e+001
	1.804489e+003	9.861758e+001
	1.804736e+003	9.862107e+001
	1.804746e+003	9.862120e+001
	1.804750e+003	9.862125e+001
	1.804783e+003	9.862173e+001
	1.804786e+003	9.862176e+001
	1.804789e+003	9.862180e+001
	1.804791e+003	9.862184e+001
	1.804794e+003	9.862188e+001
	1.804797e+003	9.862191e+001
	1.804799e+003	9.862195e+001
	1.804802e+003	9.862199e+001
	1.804804e+003	9.862202e+001
	1.804806e+003	9.862204e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862205e+001
	1.804806e+003	9.862206e+001
	1.804807e+003	9.862206e+001
	1.804807e+003	9.862206e+001
	1.804809e+003	9.862209e+001
	1.804811e+003	9.862212e+001
	1.804812e+003	9.862213e+001
	1.804812e+003	9.862214e+001
	1.804814e+003	9.862216e+001
	1.804817e+003	9.862220e+001
	1.804822e+003	9.862227e+001
	1.804902e+003	9.862340e+001
	1.804904e+003	9.862343e+001
	1.804908e+003	9.862348e+001
	1.804913e+003	9.862355e+001
	1.804923e+003	9.862369e+001
	1.804924e+003	9.862371e+001
	1.804925e+003	9.862372e+001
	1.804925e+003	9.862373e+001
	1.804926e+003	9.862373e+001
	1.804927e+003	9.862376e+001
	1.805093e+003	9.862610e+001
	1.805095e+003	9.862611e+001
	1.805095e+003	9.862611e+001
	1.805096e+003	9.862613e+001
	1.805097e+003	9.862614e+001
	1.805099e+003	9.862618e+001
	1.805136e+003	9.862669e+001
	1.805139e+003	9.862673e+001
	1.805142e+003	9.862679e+001
	1.805266e+003	9.862853e+001
	1.805289e+003	9.862885e+001
	1.805334e+003	9.862948e+001
	1.805409e+003	9.863055e+001
	1.805417e+003	9.863065e+001
	1.805446e+003	9.863106e+001
	1.805456e+003	9.863120e+001
	1.805458e+003	9.863123e+001
	1.805458e+003	9.863123e+001
	1.805458e+003	9.863123e+001
	1.805458e+003	9.863123e+001
	1.805458e+003	9.863123e+001
	1.805459e+003	9.863124e+001
	1.805459e+003	9.863125e+001
	1.805461e+003	9.863127e+001
	1.805463e+003	9.863129e+001
	1.805474e+003	9.863145e+001
	1.805509e+003	9.863194e+001
	1.805831e+003	9.863648e+001
	1.805855e+003	9.863682e+001
	1.805895e+003	9.863738e+001
	1.806215e+003	9.864188e+001
	1.806217e+003	9.864191e+001
	1.806221e+003	9.864197e+001
	1.806237e+003	9.864220e+001
	1.806242e+003	9.864226e+001
	1.806244e+003	9.864230e+001
	1.806338e+003	9.864362e+001
	1.806368e+003	9.864404e+001
	1.806370e+003	9.864407e+001
	1.806403e+003	9.864453e+001
	1.806593e+003	9.864720e+001
	1.806594e+003	9.864722e+001
	1.806595e+003	9.864723e+001
	1.806599e+003	9.864729e+001
	1.806601e+003	9.864731e+001
	1.806603e+003	9.864734e+001
	1.806605e+003	9.864736e+001
	1.806607e+003	9.864739e+001
	1.806609e+003	9.864742e+001
	1.806611e+003	9.864745e+001
	1.806613e+003	9.864748e+001
	1.806654e+003	9.864806e+001
	1.806655e+003	9.864807e+001
	1.806655e+003	9.864807e+001
	1.806655e+003	9.864807e+001
	1.806655e+003	9.864808e+001
	1.806656e+003	9.864808e+001
	1.806656e+003	9.864809e+001
	1.806657e+003	9.864811e+001
	1.806660e+003	9.864814e+001
	1.806694e+003	9.864862e+001
	1.806695e+003	9.864864e+001
	1.806696e+003	9.864865e+001
	1.806700e+003	9.864870e+001
	1.806706e+003	9.864879e+001
	1.806710e+003	9.864885e+001
	1.806729e+003	9.864912e+001
	1.806784e+003	9.864989e+001
	1.806795e+003	9.865005e+001
	1.806806e+003	9.865020e+001
	1.806865e+003	9.865102e+001
	1.806896e+003	9.865146e+001
	1.806913e+003	9.865170e+001
	1.806984e+003	9.865269e+001
	1.806986e+003	9.865273e+001
	1.806986e+003	9.865273e+001
	1.806988e+003	9.865275e+001
	1.806990e+003	9.865279e+001
	1.807006e+003	9.865302e+001
	1.807075e+003	9.865398e+001
	1.807151e+003	9.865505e+001
	1.807161e+003	9.865520e+001
	1.807163e+003	9.865521e+001
	1.807164e+003	9.865523e+001
	1.807164e+003	9.865523e+001
	1.807165e+003	9.865524e+001
	1.807165e+003	9.865525e+001
	1.807166e+003	9.865525e+001
	1.807166e+003	9.865526e+001
	1.807167e+003	9.865527e+001
	1.807167e+003	9.865527e+001
	1.807170e+003	9.865532e+001
	1.807189e+003	9.865558e+001
	1.807240e+003	9.865630e+001
	1.807241e+003	9.865632e+001
	1.807243e+003	9.865634e+001
	1.807251e+003	9.865645e+001
	1.807271e+003	9.865673e+001
	1.807272e+003	9.865675e+001
	1.807274e+003	9.865678e+001
	1.807296e+003	9.865709e+001
	1.807326e+003	9.865751e+001
	1.807328e+003	9.865753e+001
	1.807330e+003	9.865755e+001
	1.807332e+003	9.865759e+001
	1.807333e+003	9.865760e+001
	1.807333e+003	9.865761e+001
	1.807335e+003	9.865763e+001
	1.807338e+003	9.865767e+001
	1.807338e+003	9.865768e+001
	1.807338e+003	9.865768e+001
	1.807339e+003	9.865768e+001
	1.807339e+003	9.865768e+001
	1.807339e+003	9.865768e+001
	1.807339e+003	9.865769e+001
	1.807340e+003	9.865770e+001
	1.807341e+003	9.865772e+001
	1.807343e+003	9.865775e+001
	1.807346e+003	9.865779e+001
	1.807350e+003	9.865784e+001
	1.807355e+003	9.865791e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865794e+001
	1.807357e+003	9.865795e+001
	1.807358e+003	9.865795e+001
	1.807358e+003	9.865796e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865797e+001
	1.807359e+003	9.865798e+001
	1.807360e+003	9.865798e+001
	1.807360e+003	9.865799e+001
	1.807361e+003	9.865799e+001
	1.807361e+003	9.865800e+001
	1.807361e+003	9.865800e+001
	1.807362e+003	9.865800e+001
	1.807363e+003	9.865804e+001
	1.807430e+003	9.865897e+001
	1.807471e+003	9.865955e+001
	1.807472e+003	9.865956e+001
	1.807473e+003	9.865958e+001
	1.807476e+003	9.865961e+001
	1.807481e+003	9.865968e+001
	1.807505e+003	9.866003e+001
	1.807507e+003	9.866004e+001
	1.807507e+003	9.866006e+001
	1.807508e+003	9.866007e+001
	1.807509e+003	9.866007e+001
	1.807509e+003	9.866008e+001
	1.807510e+003	9.866009e+001
	1.807511e+003	9.866010e+001
	1.807511e+003	9.866011e+001
	1.807512e+003	9.866013e+001
	1.807514e+003	9.866015e+001
	1.807521e+003	9.866026e+001
	1.807541e+003	9.866054e+001
	1.807543e+003	9.866055e+001
	1.807545e+003	9.866058e+001
	1.807572e+003	9.866097e+001
	1.807574e+003	9.866099e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866100e+001
	1.807575e+003	9.866101e+001
	1.807575e+003	9.866101e+001
	1.807575e+003	9.866101e+001
	1.807575e+003	9.866101e+001
	1.807575e+003	9.866101e+001
	1.807576e+003	9.866101e+001
	1.807576e+003	9.866102e+001
	1.807577e+003	9.866103e+001
	1.807578e+003	9.866105e+001
	1.807580e+003	9.866108e+001
	1.807585e+003	9.866115e+001
	1.807587e+003	9.866117e+001
	1.807588e+003	9.866119e+001
	1.807588e+003	9.866119e+001
	1.807590e+003	9.866122e+001
	1.807648e+003	9.866203e+001
	1.807650e+003	9.866206e+001
	1.807651e+003	9.866208e+001
	1.807654e+003	9.866212e+001
	1.807683e+003	9.866251e+001
	1.807683e+003	9.866253e+001
	1.807684e+003	9.866253e+001
	1.807688e+003	9.866260e+001
	1.807846e+003	9.866481e+001
	1.807852e+003	9.866489e+001
	1.807859e+003	9.866500e+001
	1.807873e+003	9.866519e+001
	1.807898e+003	9.866554e+001
	1.807977e+003	9.866665e+001
	1.807994e+003	9.866689e+001
	1.808026e+003	9.866734e+001
	1.808029e+003	9.866738e+001
	1.808030e+003	9.866740e+001
	1.808039e+003	9.866752e+001
	1.808046e+003	9.866763e+001
	1.808047e+003	9.866764e+001
	1.808048e+003	9.866766e+001
	1.808050e+003	9.866768e+001
	1.808051e+003	9.866769e+001
	1.808051e+003	9.866769e+001
	1.808051e+003	9.866769e+001
	1.808051e+003	9.866769e+001
	1.808051e+003	9.866769e+001
	1.808051e+003	9.866769e+001
	1.808052e+003	9.866770e+001
	1.808056e+003	9.866776e+001
	1.808081e+003	9.866811e+001
	1.808091e+003	9.866825e+001
	1.808095e+003	9.866831e+001
	1.808113e+003	9.866856e+001
	1.808183e+003	9.866954e+001
	1.808184e+003	9.866956e+001
	1.808185e+003	9.866957e+001
	1.808188e+003	9.866962e+001
	1.808315e+003	9.867139e+001
	1.808332e+003	9.867164e+001
	1.808346e+003	9.867184e+001
	1.808361e+003	9.867204e+001
	1.808395e+003	9.867252e+001
	1.808395e+003	9.867253e+001
	1.808396e+003	9.867253e+001
	1.808398e+003	9.867256e+001
	1.808405e+003	9.867267e+001
	1.808476e+003	9.867367e+001
	1.808484e+003	9.867377e+001
	1.808504e+003	9.867405e+001
	1.808514e+003	9.867419e+001
	1.808515e+003	9.867421e+001
	1.808515e+003	9.867422e+001
